#Mass	Um	Ut	Events
0.01	0.000109288
0.0101065	0.000105902
0.0102142	0.000102389
0.010323	9.92161e-05
0.010433	9.61413e-05
0.0105441	9.31619e-05
0.0106564	9.02748e-05
0.01077	8.74771e-05
0.0108847	8.47662e-05
0.0110007	8.21393e-05
0.0111178	7.95937e-05
0.0112363	7.71271e-05
0.011356	7.4569e-05
0.011477	7.22581e-05
0.0115992	7.00188e-05
0.0117228	6.78489e-05
0.0118477	6.57463e-05
0.0119739	6.37088e-05
0.0121014	6.17344e-05
0.0122304	5.98212e-05
0.0123606	5.79674e-05
0.0124923	5.61709e-05
0.0126254	5.44302e-05
0.0127599	5.27434e-05
0.0128958	5.11088e-05
0.0130332	4.9525e-05
0.0131721	4.79902e-05
0.0133124	4.65029e-05
0.0134542	4.50618e-05
0.0135975	4.36653e-05
0.0137424	4.22171e-05
0.0138888	4.09088e-05
0.0140367	3.9641e-05
0.0141863	3.84125e-05
0.0143374	3.72221e-05
0.0144901	3.60686e-05
0.0146445	3.49508e-05
0.0148005	3.38677e-05
0.0149582	3.28181e-05
0.0151175	3.18726e-05
0.0152786	3.08849e-05
0.0154413	2.99278e-05
0.0156058	2.90003e-05
0.0157721	2.81016e-05
0.0159401	2.72307e-05
0.0161099	2.63868e-05
0.0162815	2.55691e-05
0.016455	2.47767e-05
0.0166303	2.40088e-05
0.0168074	2.32648e-05
0.0169865	2.25438e-05
0.0171674	2.18943e-05
0.0173503	2.12158e-05
0.0175351	2.05584e-05
0.0177219	1.99212e-05
0.0179107	1.93039e-05
0.0181015	1.87478e-05
0.0182944	1.81668e-05
0.0184893	1.76038e-05
0.0186862	1.70582e-05
0.0188853	1.65668e-05
0.0190865	1.60534e-05
0.0192898	1.55559e-05
0.0194953	1.51077e-05
0.019703	1.46395e-05
0.0199129	1.41859e-05
0.020125	1.37772e-05
0.0203394	1.33502e-05
0.0205561	1.29656e-05
0.0207751	1.25638e-05
0.0209964	1.22019e-05
0.02122	1.18503e-05
0.0214461	1.14831e-05
0.0216746	1.11523e-05
0.0219055	1.0831e-05
0.0221388	1.04953e-05
0.0223747	1.0193e-05
0.022613	9.89932e-06
0.0228539	9.61413e-06
0.0230974	9.33716e-06
0.0233434	9.06817e-06
0.0235921	8.80692e-06
0.0238434	8.55321e-06
0.0240974	8.3255e-06
0.0243542	8.08565e-06
0.0246136	7.87039e-06
0.0248758	7.64365e-06
0.0251408	7.44016e-06
0.0254086	7.24208e-06
0.0256793	7.04928e-06
0.0259529	6.86161e-06
0.0262293	6.67893e-06
0.0265088	6.50112e-06
0.0267912	6.34229e-06
0.0270766	6.18734e-06
0.027365	6.03617e-06
0.0276565	5.8887e-06
0.0279512	5.74483e-06
0.0282489	5.61709e-06
0.0285499	5.4922e-06
0.028854	5.38217e-06
0.0291614	5.27434e-06
0.029472	5.18031e-06
0.029786	5.08795e-06
0.0301033	5.00849e-06
0.030424	4.93027e-06
0.0307481	4.87515e-06
0.0310757	4.8315e-06
0.0314067	4.79902e-06
0.0317413	4.79902e-06
0.0320794	4.8315e-06
0.0324212	4.89713e-06
0.0327666	5.03107e-06
0.0331156	5.29811e-06
0.0334684	5.8887e-06
0.0338249	8.3068e-06
0.0341853	2.68054e-05
0.0345494	2.59747e-05
0.0349175	2.51132e-05
0.0352895	2.4335e-05
0.0356654	2.35278e-05
0.0360454	2.27987e-05
0.0364293	2.20425e-05
0.0368174	2.13594e-05
0.0372096	2.0651e-05
0.037606	1.99661e-05
0.0380066	1.93473e-05
0.0384115	1.87056e-05
0.0388207	1.8126e-05
0.0392343	1.75248e-05
0.0396522	1.69817e-05
0.0400747	1.64184e-05
0.0405016	1.58739e-05
0.040933	1.5382e-05
0.0413691	1.48718e-05
0.0418098	1.43785e-05
0.0422552	1.39329e-05
0.0427053	1.34708e-05
0.0431603	1.30241e-05
0.0436201	1.26204e-05
0.0440848	1.22019e-05
0.0445544	1.17972e-05
0.045029	1.14316e-05
0.0455087	1.10524e-05
0.0459935	1.06858e-05
0.0464835	1.03314e-05
0.0469787	1.00112e-05
0.0474791	9.67921e-06
0.0479849	9.35818e-06
0.0484961	9.0478e-06
0.0490127	8.74771e-06
0.0495349	8.47662e-06
0.0500626	8.19548e-06
0.0505959	7.92366e-06
0.0511349	7.66086e-06
0.0516796	7.40677e-06
0.0522302	7.16111e-06
0.0527866	6.9236e-06
0.0533489	6.69397e-06
0.0539172	6.47195e-06
0.0544916	6.2573e-06
0.0550721	6.04976e-06
0.0556588	5.84911e-06
0.0562517	5.65511e-06
0.056851	5.46755e-06
0.0574566	5.28621e-06
0.0580687	5.11088e-06
0.0586873	4.94137e-06
0.0593125	4.77748e-06
0.0599443	4.61903e-06
0.0605829	4.46583e-06
