0	1	1	1	1	
0.002	1.00002	1.00037	1	1	
0.004	1.00004	1.00149	1	1	
0.006	0.999865	1.00334	1	1	
0.008	0.999206	1.00594	1	1	
0.01	0.997626	1.00928	1	1	
0.012	0.994542	1.01336	1	1	
0.014	0.989195	1.01818	1	1	
0.016	0.980615	1.02373	1	1	
0.018	0.967567	1.03001	1	1	
0.02	0.948457	1.03703	1	1	
0.022	0.921194	1.04477	1	1	
0.024	0.882923	1.05324	1	1	
0.026	0.829532	1.06242	1	1	
0.028	0.754544	1.07233	1	1	
0.03	0.646153	1.08294	1	1	
0.032	0.475617	1.09427	1	1	
0.034	0	1.10629	1	1	
0.036	0	1.11901	1	1	
0.038	0	1.13243	1	1	
0.04	0	1.14653	1	1	
0.042	0	1.16131	1	1	
0.044	0	1.17677	1	1	
0.046	0	1.19289	1	1	
0.048	0	1.20967	1	1	
0.05	0	1.22711	1	1	
0.052	0	1.24519	1	1	
0.054	0	1.26391	1	1	
0.056	0	1.28325	1	1	
0.058	0	1.30322	1	1	
0.06	0	1.3238	1	1	
0.062	0	1.34498	1	1	
0.064	0	1.36675	1	1	
0.066	0	1.38911	1	1	
0.068	0	1.41204	1	1	
0.07	0	1.43554	1	1	
0.072	0	1.45959	1	1	
0.074	0	1.48418	1	1	
0.076	0	1.5093	1	1	
0.078	0	1.53495	1	1	
0.08	0	1.5611	1	1	
0.082	0	1.58774	1	1	
0.084	0	1.61488	1	1	
0.086	0	1.64248	1	1	
0.088	0	1.67054	1	1	
0.09	0	1.69906	1	1	
0.092	0	1.728	1	1	
0.094	0	1.75737	1	1	
0.096	0	1.78714	1	1	
0.098	0	1.8173	1	1	
0.1	0	1.84785	1	1	
0.102	0	1.87875	1	1	
0.104	0	1.91001	1	1	
0.106	0	1.94161	1	0	
0.108	0	1.97352	1	0	
0.11	0	2.00574	1	0	
0.112	0	2.03825	1	0	
0.114	0	2.07103	1	0	
0.116	0	2.10407	1	0	
0.118	0	2.13736	1	0	
0.12	0	2.17087	1	0	
0.122	0	2.20459	1	0	
0.124	0	2.2385	1	0	
0.126	0	2.27259	1	0	
0.128	0	2.30683	1	0	
0.13	0	2.34122	1	0	
0.132	0	2.37574	1	0	
0.134	0	2.41036	1	0	
0.136	0	2.44507	1	0	
0.138	0	2.47985	1	0	
0.14	0	2.51469	1	0	
0.142	0	2.54956	1	0	
0.144	0	2.58445	1	0	
0.146	0	2.61934	1	0	
0.148	0	2.65421	1	0	
0.15	0	2.68904	1	0	
0.152	0	2.72381	1	0	
0.154	0	2.75851	1	0	
0.156	0	2.79311	1	0	
0.158	0	2.82759	1	0	
0.16	0	2.86195	1	0	
0.162	0	2.89615	1	0	
0.164	0	2.93017	1	0	
0.166	0	2.96401	1	0	
0.168	0	2.99763	1	0	
0.17	0	3.03102	1	0	
0.172	0	3.06416	1	0	
0.174	0	3.09702	1	0	
0.176	0	3.1296	1	0	
0.178	0	3.16186	1	0	
0.18	0	3.1938	1	0	
0.182	0	3.22538	1	0	
0.184	0	3.25659	1	0	
0.186	0	3.2874	1	0	
0.188	0	3.31781	1	0	
0.19	0	3.34778	1	0	
0.192	0	3.3773	1	0	
0.194	0	3.40635	1	0	
0.196	0	3.4349	1	0	
0.198	0	3.46294	1	0	
0.2	0	3.49044	1	0	
0.202	0	3.51739	1	0	
0.204	0	3.54377	1	0	
0.206	0	3.56955	1	0	
0.208	0	3.59472	1	0	
0.21	0	3.61925	1	0	
0.212	0	3.64312	1	0	
0.214	0	3.66632	1	0	
0.216	0	3.68882	1	0	
0.218	0	3.71061	1	0	
0.22	0	3.73166	1	0	
0.222	0	3.75196	1	0	
0.224	0	3.77148	1	0	
0.226	0	3.79021	1	0	
0.228	0	3.80812	1	0	
0.23	0	3.8252	1	0	
0.232	0	3.84142	1	0	
0.234	0	3.85677	1	0	
0.236	0	3.87123	1	0	
0.238	0	3.88478	1	0	
0.24	0	3.89739	1	0	
0.242	0	3.90906	1	0	
0.244	0	3.91976	1	0	
0.246	0	3.92947	1	0	
0.248	0	3.93818	1	0	
0.25	0	3.94586	1	0	
0.252	0	3.9525	1	0	
0.254	0	3.90835	0	0	
0.256	0	3.91285	0	0	
0.258	0	3.91625	0	0	
0.26	0	3.91854	0	0	
0.262	0	3.9197	0	0	
0.264	0	3.91971	0	0	
0.266	0	3.91855	0	0	
0.268	0	3.91621	0	0	
0.27	0	3.91266	0	0	
0.272	0	3.9079	0	0	
0.274	0	3.90191	0	0	
0.276	0	3.89466	0	0	
0.278	0	3.88615	0	0	
0.28	0	3.87635	0	0	
0.282	0	3.86525	0	0	
0.284	0	3.85283	0	0	
0.286	0	3.83908	0	0	
0.288	0	3.82398	0	0	
0.29	0	3.80752	0	0	
0.292	0	3.78967	0	0	
0.294	0	3.77043	0	0	
0.296	0	3.74977	0	0	
0.298	0	3.72768	0	0	
0.3	0	3.70414	0	0	
0.302	0	3.67915	0	0	
0.304	0	3.65267	0	0	
0.306	0	3.62469	0	0	
0.308	0	3.5952	0	0	
0.31	0	3.56418	0	0	
0.312	0	3.53161	0	0	
0.314	0	3.49747	0	0	
0.316	0	3.46174	0	0	
0.318	0	3.42441	0	0	
0.32	0	3.38545	0	0	
0.322	0	3.34483	0	0	
0.324	0	3.30254	0	0	
0.326	0	3.25855	0	0	
0.328	0	3.21284	0	0	
0.33	0	3.16537	0	0	
0.332	0	3.11612	0	0	
0.334	0	3.06504	0	0	
0.336	0	3.01211	0	0	
0.338	0	2.95729	0	0	
0.34	0	2.90052	0	0	
0.342	0	2.84177	0	0	
0.344	0	2.78096	0	0	
0.346	0	2.71804	0	0	
0.348	0	2.65294	0	0	
0.35	0	2.58558	0	0	
0.352	0	2.51585	0	0	
0.354	0	2.44364	0	0	
0.356	0	2.36884	0	0	
0.358	0	2.29127	0	0	
0.36	0	2.21077	0	0	
0.362	0	2.12711	0	0	
0.364	0	2.04002	0	0	
0.366	0	1.94916	0	0	
0.368	0	1.85413	0	0	
0.37	0	1.75438	0	0	
0.372	0	1.64922	0	0	
0.374	0	1.53769	0	0	
0.376	0	1.41849	0	0	
0.378	0	1.28968	0	0	
0.38	0	1.14827	0	0	
0.382	0	0.989106	0	0	
0.384	0	0.802024	0	0	
0.386	0	0.560143	0	0	
0.388	0	0	0	0	
0.39	0	0	0	0	
0.392	0	0	0	0	
0.394	0	0	0	0	
0.396	0	0	0	0	
0.398	0	0	0	0	
0.4	0	0	0	0	
0.402	0	0	0	0	
0.404	0	0	0	0	
0.406	0	0	0	0	
0.408	0	0	0	0	
0.41	0	0	0	0	
0.412	0	0	0	0	
0.414	0	0	0	0	
0.416	0	0	0	0	
0.418	0	0	0	0	
0.42	0	0	0	0	
0.422	0	0	0	0	
0.424	0	0	0	0	
