0	1	0.999997	1	1	
0.002	16.3728	1.00477	0.999981	0.997146	
0.004	62.4154	1.0191	0.999925	0.988695	
0.006	138.901	1.04299	0.999828	0.974916	
0.008	245.452	1.07642	0.99969	0.956171	
0.01	381.54	1.11937	0.999507	0.932879	
0.012	546.493	1.17183	0.999275	0.905504	
0.014	739.488	1.23378	0.998991	0.87453	
0.016	959.563	1.30517	0.998651	0.840454	
0.018	1205.61	1.38598	0.998251	0.803776	
0.02	1476.4	1.47618	0.997785	0.76499	
0.022	1770.55	1.57571	0.99725	0.724576	
0.024	2086.56	1.68455	0.996639	0.682998	
0.026	2422.81	1.80262	0.995949	0.640697	
0.028	2777.55	1.9299	0.995174	0.598087	
0.03	3148.94	2.06631	0.994309	0.555556	
0.032	3535	2.2118	0.993348	0.51346	
0.034	3933.69	2.36631	0.992287	0.47212	
0.036	4342.85	2.52976	0.99112	0.431827	
0.038	4760.25	2.70209	0.989842	0.392837	
0.04	5183.58	2.88322	0.988448	0.35537	
0.042	5610.45	3.07308	0.986933	0.319614	
0.044	6038.44	3.27158	0.985291	0.28572	
0.046	6465.05	3.47864	0.983517	0.253812	
0.048	6887.78	3.69417	0.981608	0.223976	
0.05	7304.05	3.91807	0.979558	0.196272	
0.052	7711.31	4.15026	0.977362	0.170729	
0.054	8106.99	4.39063	0.975016	0.147353	
0.056	8488.51	4.63908	0.972516	0.12612	
0.058	8853.33	4.89551	0.969857	0.106988	
0.06	9198.92	5.15981	0.967036	0.0898913	
0.062	9522.83	5.43186	0.964049	0.0747495	
0.064	9822.63	5.71156	0.960891	0.0614645	
0.066	10096	5.99878	0.95756	0.0499264	
0.068	10340.6	6.2934	0.954052	0.0400143	
0.07	10554.4	6.5953	0.950364	0.0316	
0.072	10735.3	6.90435	0.946494	0.0245496	
0.074	10881.5	7.22043	0.942438	0.0187265	
0.076	10991.1	7.54339	0.938195	0.0139935	
0.078	11062.6	7.8731	0.933761	0.0102151	
0.08	11094.6	8.20943	0.929136	0.00725986	
0.082	11085.9	8.55223	0.924317	0.00500181	
0.084	11035.5	8.90135	0.919302	0.00332274	
0.086	10942.8	9.25666	0.914092	0.0021135	
0.088	10807.2	9.618	0.908683	0.00127535	
0.09	10628.6	9.98521	0.903077	0.000720919	
0.092	10407	10.3581	0.897271	0.000374987	
0.094	10143	10.7366	0.891267	0.000174787	
0.096	9837.28	11.1206	0.885063	7.00196e-05	
0.098	9490.97	11.5097	0.87866	2.24378e-05	
0.1	9105.63	11.9039	0.872059	4.99966e-06	
0.102	8683.18	12.3031	0.865259	5.51109e-07	
0.104	8226	12.7069	0.858263	7.62363e-09	
0.106	7736.92	13.1154	0.851071	0	
0.108	7219.23	13.5282	0.843684	0	
0.11	6676.76	13.9452	0.836105	0	
0.112	6113.82	14.3663	0.828335	0	
0.114	5535.33	14.7912	0.820377	0	
0.116	4946.75	15.2198	0.812232	0	
0.118	4354.16	15.6519	0.803904	0	
0.12	3764.28	16.0873	0.795395	0	
0.122	3184.49	16.5258	0.786708	0	
0.124	2622.84	16.9672	0.777847	0	
0.126	2088.12	17.4113	0.768815	0	
0.128	1589.86	17.858	0.759617	0	
0.13	1138.35	18.307	0.750255	0	
0.132	744.713	18.7582	0.740735	0	
0.134	420.881	19.2112	0.73106	0	
0.136	179.661	19.6661	0.721236	0	
0.138	34.7194	20.1224	0.711266	0	
0.14	0	20.5801	0.701157	0	
0.142	0	21.0389	0.690914	0	
0.144	0	21.4986	0.680541	0	
0.146	0	21.9591	0.670044	0	
0.148	0	22.42	0.659429	0	
0.15	0	22.8812	0.648703	0	
0.152	0	23.3425	0.63787	0	
0.154	0	23.8037	0.626938	0	
0.156	0	24.2645	0.615913	0	
0.158	0	24.7248	0.6048	0	
0.16	0	25.1843	0.593608	0	
