0		0.1 		19.9	1          
0.00167167	0.156861        19.9    0.999973 
0.00334334	0.197603        19.9    0.999076 
0.00501502	0.226858        19.9    0.997999 
0.00668669	0.248052        19.9    0.997078 
0.00835836	0.263742        19.9    0.996429 
0.01003		0.275822        19.9    0.996047 
0.0117017	0.285655        19.9    0.995874 
0.0133734	0.294171        19.9    0.995837 
0.015045	0.301954        19.9    0.995871 
0.0167167	0.309316        19.9    0.995926 
0.0183884	0.316367        19.9    0.995969 
0.0200601	0.323075        19.9    0.995977 
0.0217317	0.329322        19.9    0.995938 
0.0234034	0.334947        19.9    0.995843 
0.0250751	0.339779        19.9    0.995686 
0.0267467	0.343664        19.9    0.995461 
0.0284184	0.346483        19.9    0.995165 
0.0300901	0.348159        19.9    0.994795 
0.0317618	0.348662        19.9    0.994347 
0.0334334	0.348008        19.9    0.993823 
0.0351051	0.346255        19.9    0.993225 
0.0367768	0.343492        19.9    0.992558 
0.0384484	0.339838        19.9    0.991827 
0.0401201	0.335427        19.9    0.991043 
0.0417918	0.330405        19.9    0.990215 
0.0434635	0.324918        19.9    0.989354 
0.0451351	0.319111        19.9    0.98847 
0.0468068	0.313122        19.9    0.987573 
0.0484785	0.307076        19.9    0.986673 
0.0501502	0.301089        19.9    0.985777 
0.0518218	0.29526         19.9    0.984892 
0.0534935	0.289677        19.9    0.984023 
0.0551652	0.284412        19.9    0.983173 
0.0568368	0.279527        19.9    0.982344 
0.0585085	0.27507         19.9    0.981536 
0.0601802	0.271079        19.9    0.98075 
0.0618519	0.267581        19.9    0.979985 
0.0635235	0.264596        19.9    0.979237 
0.0651952	0.262133        19.9    0.978506 
0.0668669	0.260197        19.9    0.977789 
0.0685385	0.258783        19.9    0.977084 
0.0702102	0.257881        19.9    0.976388 
0.0718819	0.257475        19.9    0.975699 
0.0735536	0.257543        19.9    0.975014 
0.0752252	0.258061        19.9    0.974332 
0.0768969	0.258996        19.9    0.973651 
0.0785686	0.260314        19.9    0.97297 
0.0802402	0.261976        19.9    0.972286 
0.0819119	0.263943        19.9    0.971598 
0.0835836	0.266171        19.9    0.970906 
0.0852553	0.268616        19.9    0.970208 
0.0869269	0.271231        19.9    0.969503 
0.0885986	0.273973        19.9    0.96879 
0.0902703	0.276794        19.9    0.968069 
0.0919419	0.279652        19.9    0.967338 
0.0936136	0.282505        19.9    0.966598 
0.0952853	0.285312        19.9    0.965847 
0.096957	0.288038        19.9    0.965085 
0.0986286	0.290647        19.9    0.964311 
0.1003		0.293111        19.9    0.963526 
0.101972	0.295403        19.9    0.962728 
0.103644	0.297502        19.9    0.961918 
0.105315	0.299389        19.9    0.961096 
0.106987	0.301052        19.9    0.960261 
0.108659	0.30248         19.9    0.959413 
0.11033		0.303669        19.9    0.958553 
0.112002	0.304617        19.9    0.957681 
0.113674	0.305327        19.9    0.956796 
0.115345	0.305802        19.9    0.955899 
0.117017	0.306053        19.9    0.954991 
0.118689	0.306089        19.9    0.954071 
0.12036		0.305924        19.9    0.953141 
0.122032	0.305573        19.9    0.9522 
0.123704	0.305053        19.9    0.95125 
0.125375	0.30438         19.9    0.95029 
0.127047	0.303575        19.9    0.949321 
0.128719	0.302655        19.9    0.948344 
0.13039		0.30164         19.9    0.94736 
0.132062	0.300549        19.9    0.946368 
0.133734	0.299401        19.9    0.94537 
0.135405	0.298215        19.9    0.944366 
0.137077	0.297008        19.9    0.943357 
0.138749	0.295796        19.9    0.942343 
0.14042		0.294596        19.9    0.941325 
0.142092	0.293422        19.9    0.940302 
0.143764	0.292287        19.9    0.939275 
0.145435	0.291204        19.9    0.938244 
0.147107	0.290183        19.9    0.937209 
0.148779	0.289233        19.9    0.93617 
0.15045		0.288363        19.9    0.935127 
0.152122	0.287579        19.9    0.934079 
0.153794	0.286886        19.9    0.933026 
0.155465	0.286289        19.9    0.931967 
0.157137	0.285791        19.9    0.930902 
0.158809	0.285392        19.9    0.929829 
0.16048		0.285095        19.9    0.928749 
0.162152	0.284898        19.9    0.927659 
0.163824	0.284801        19.9    0.926559 
0.165495	0.284801        19.9    0.925448 
0.167167	0.284897        19.9    0.924325 
0.168839	0.285086        19.9    0.923189 
0.170511	0.285363        19.9    0.922039 
0.172182	0.285726        19.9    0.920873 
0.173854	0.286171        19.9    0.919691 
0.175526	0.286692        19.9    0.918493 
0.177197	0.287288        19.9    0.917276 
0.178869	0.287953        19.9    0.916042 
0.180541	0.288683        19.9    0.914788 
0.182212	0.289476        19.9    0.913515 
0.183884	0.290327        19.9    0.912222 
0.185556	0.291233        19.9    0.91091 
0.187227	0.292192        19.9    0.909578 
0.188899	0.2932          19.9    0.908227 
0.190571	0.294256        19.9    0.906856 
0.192242	0.295357        19.9    0.905467 
0.193914	0.296502        19.9    0.90406 
0.195586	0.297688        19.9    0.902636 
0.197257	0.298916        19.9    0.901195 
0.198929	0.300183        19.9    0.899738 
0.200601	0.30149         19.9    0.898267 
0.202272	0.302834        19.9    0.896783 
0.203944	0.304216        19.9    0.895286 
0.205616	0.305635        19.9    0.893779 
0.207287	0.30709         19.9    0.892261 
0.208959	0.308581        19.9    0.890736 
0.210631	0.310106        19.9    0.889203 
0.212302	0.311667        19.9    0.887665 
0.213974	0.313261        19.9    0.886122 
0.215646	0.314888        19.9    0.884575 
0.217317	0.316546        19.9    0.883027 
0.218989	0.318236        19.9    0.881477 
0.220661	0.319955        19.9    0.879927 
0.222332	0.321702        19.9    0.878378 
0.224004	0.323477        19.9    0.876831 
0.225676	0.325277        19.9    0.875287 
0.227347	0.3271          19.9    0.873746 
0.229019	0.328947        19.9    0.872208 
0.230691	0.330813        19.9    0.870675 
0.232362	0.3327          19.9    0.869147 
0.234034	0.334603        19.9    0.867624 
0.235706	0.336523        19.9    0.866106 
0.237377	0.338458        19.9    0.864594 
0.239049	0.340405        19.9    0.863087 
0.240721	0.342365        19.9    0.861586 
0.242392	0.344336        19.9    0.860091 
0.244064	0.346318        19.9    0.858601 
0.245736	0.348309        19.9    0.857117 
0.247407	0.350309        19.9    0.855638 
0.249079	0.352319        19.9    0.854164 
0.250751	0.354337        19.9    0.852695 
0.252422	0.356364        19.9    0.851229 
0.254094	0.3584          19.9    0.849768 
0.255766	0.360447        19.9    0.848311 
0.257437	0.362504        19.9    0.846857 
0.259109	0.364573        19.9    0.845406 
0.260781	0.366654        19.9    0.843958 
0.262452	0.368749        19.9    0.842512 
0.264124	0.37086         19.9    0.841067 
0.265796	0.372986        19.9    0.839624 
0.267467	0.375131        19.9    0.838182 
0.269139	0.377294        19.9    0.836741 
0.270811	0.379478        19.9    0.8353 
0.272482	0.381684        19.9    0.833858 
0.274154	0.383912        19.9    0.832417 
0.275826	0.386165        19.9    0.830974 
0.277497	0.388442        19.9    0.82953 
0.279169	0.390746        19.9    0.828084 
0.280841	0.393075        19.9    0.826636 
0.282513	0.395432        19.9    0.825186 
0.284184	0.397815        19.9    0.823733 
0.285856	0.400225        19.9    0.822276 
0.287528	0.402662        19.9    0.820816 
0.289199	0.405125        19.9    0.819352 
0.290871	0.407613        19.9    0.817883 
0.292543	0.410126        19.9    0.81641 
0.294214	0.412661        19.9    0.814932 
0.295886	0.415218        19.9    0.813448 
0.297558	0.417794        19.9    0.811958 
0.299229	0.420389        19.9    0.810463 
0.300901	0.422999        19.9    0.80896 
0.302573	0.425623        19.9    0.807451 
0.304244	0.428258        19.9    0.805935 
0.305916	0.430902        19.9    0.804411 
0.307588	0.433552        19.9    0.802879 
0.309259	0.436206        19.9    0.80134 
0.310931	0.43886         19.9    0.799792 
0.312603	0.441513        19.9    0.798236 
0.314274	0.444162        19.9    0.796671 
0.315946	0.446805        19.9    0.795098 
0.317618	0.449438        19.9    0.793516 
0.319289	0.45206         19.9    0.791925 
0.320961	0.454668        19.9    0.790325 
0.322633	0.45726         19.9    0.788716 
0.324304	0.459835        19.9    0.787098 
0.325976	0.462391        19.9    0.785471 
0.327648	0.464926        19.9    0.783836 
0.329319	0.467439        19.9    0.782191 
0.330991	0.469928        19.9    0.780538 
0.332663	0.472394        19.9    0.778876 
0.334334	0.474835        19.9    0.777206 
0.336006	0.477251        19.9    0.775528 
0.337678	0.479641        19.9    0.773843 
0.339349	0.482006        19.9    0.772149 
0.341021	0.484346        19.9    0.770449 
0.342693	0.486661        19.9    0.768741 
0.344364	0.488952        19.9    0.767027 
0.346036	0.49122         19.9    0.765306 
0.347708	0.493464        19.9    0.76358 
0.349379	0.495688        19.9    0.761848 
0.351051	0.49789         19.9    0.760111 
0.352723	0.500074        19.9    0.758369 
0.354394	0.50224         19.9    0.756622 
0.356066	0.50439         19.9    0.754872 
0.357738	0.506524        19.9    0.753118 
0.359409	0.508646        19.9    0.751361 
0.361081	0.510757        19.9    0.749601 
0.362753	0.512857        19.9    0.747838 
0.364424	0.51495         19.9    0.746074 
0.366096	0.517036        19.9    0.744307 
0.367768	0.519118        19.9    0.742539 
0.369439	0.521197        19.9    0.740771 
0.371111	0.523275        19.9    0.739001 
0.372783	0.525353        19.9    0.737231 
0.374454	0.527433        19.9    0.735461 
0.376126	0.529518        19.9    0.733691 
0.377798	0.531607        19.9    0.731922 
0.379469	0.533703        19.9    0.730153 
0.381141	0.535808        19.9    0.728385 
0.382813	0.537922        19.9    0.726619 
0.384484	0.540048        19.9    0.724854 
0.386156	0.542186        19.9    0.72309 
0.387828	0.544338        19.9    0.721328 
0.389499	0.546505        19.9    0.719569 
0.391171	0.548688        19.9    0.717811 
0.392843	0.550889        19.9    0.716055 
0.394515	0.553108        19.9    0.714302 
0.396186	0.555347        19.9    0.712551 
0.397858	0.557606        19.9    0.710803 
0.39953		0.559887        19.9    0.709058 
0.401201	0.56219         19.9    0.707315 
0.402873	0.564516        19.9    0.705575 
0.404545	0.566866        19.9    0.703838 
0.406216	0.569241        19.9    0.702104 
0.407888	0.571641        19.9    0.700373 
0.40956		0.574067        19.9    0.698644 
0.411231	0.576519        19.9    0.696919 
0.412903	0.578998        19.9    0.695198 
0.414575	0.581504        19.9    0.693479 
0.416246	0.584037        19.9    0.691763 
0.417918	0.586598        19.9    0.690051 
