 0.00120226  0.000218776  i
 0.00138353  0.000102503  i
 0.00162845  4.67434e-05  i
 0.00187459  4.18228e-05  i
 0.00210319  5.33508e-05  i
 0.00231096  7.27565e-05  i
 0.00249908  9.21988e-05  i
 0.00266981  0.000104196  i
 0.00282562  0.000105915  i
 0.00296868  9.96194e-05  i
 0.00310068  8.95436e-05  i
 0.00322298  7.908e-05  i
 0.00333676  6.99125e-05  i
 0.00344328  6.23729e-05  i
 0.00354394  5.60591e-05  i
 0.00364023  5.0311e-05  i
 0.00373359  4.45234e-05  i
 0.00382528  3.83486e-05  i
 0.00391627  3.17914e-05  i
 0.00400719  2.51692e-05  i
 0.00409834  1.89538e-05  i
 0.00418978  1.35737e-05  i
 0.00428138  9.27365e-06  i
 0.00437292  6.08105e-06  i
 0.00446414  3.8592e-06  i
 0.00455481  2.39406e-06  i
 0.00464475  1.46773e-06  i
 0.00473384  8.99249e-07  i
 0.00482205  5.56535e-07  i
 0.00490938  3.51274e-07  i
 0.00499593  2.27929e-07  i
 0.0050818  1.52952e-07  i
 0.00516714  1.06563e-07  i
 0.00525212  7.72235e-08  i
 0.00533692  5.82094e-08  i
 0.00542171  4.55704e-08  i
 0.00550666  3.69548e-08  i
 0.00559196  3.09374e-08  i
 0.00567775  2.66361e-08  i
 0.00576418  2.34931e-08  i
 0.00585138  2.11473e-08  i
 0.00593945  1.93599e-08  i
 0.0060285  1.79694e-08  i
 0.00611862  1.68647e-08  i
 0.00620988  1.59681e-08  i
 0.00630234  1.52245e-08  i
 0.00639606  1.45939e-08  i
 0.00649108  1.40477e-08  i
 0.00658745  1.35646e-08  i
 0.0066852  1.31289e-08  i
 0.00678437  1.27287e-08  i
 0.00688499  1.23551e-08  i
 0.00698709  1.20014e-08  i
 0.00709068  1.16625e-08  i
 0.0071958  1.13347e-08  i
 0.00730248  1.10152e-08  i
 0.00741073  1.07021e-08  i
 0.00752059  1.03942e-08  i
 0.00763207  1.00909e-08  i
 0.0077452  9.79214e-09  i
 0.00786001  9.49797e-09  i
 0.00797653  9.20883e-09  i
 0.00809476  8.92523e-09  i
 0.00821476  8.64777e-09  i
 0.00833652  8.37701e-09  i
 0.0084601  8.11344e-09  i
 0.0085855  7.85745e-09  i
 0.00871277  7.60931e-09  i
 0.00884192  7.36917e-09  i
 0.00897299  7.13703e-09  i
 0.009106  6.91284e-09  i
 0.00924098  6.69642e-09  i
 0.00937796  6.48756e-09  i
 0.00951697  6.286e-09  i
 0.00965804  6.09146e-09  i
 0.0098012  5.90368e-09  i
 0.00994649  5.72236e-09  i
 0.0100939  5.54727e-09  i
 0.0102436  5.37815e-09  i
 0.0103954  5.21478e-09  i
 0.0105495  5.05694e-09  i
 0.0107059  4.90442e-09  i
 0.0108646  4.75702e-09  i
 0.0110256  4.61453e-09  i
 0.011189  4.47674e-09  i
 0.0113549  4.34346e-09  i
 0.0115232  4.21448e-09  i
 0.011694  4.08959e-09  i
 0.0118674  3.96861e-09  i
 0.0120433  3.85135e-09  i
 0.0122218  3.73764e-09  i
 0.012403  3.62733e-09  i
 0.0125868  3.52028e-09  i
 0.0127734  3.41637e-09  i
 0.0129627  3.3155e-09  i
 0.0131549  3.2176e-09  i
 0.0133499  3.12258e-09  i
 0.0135478  3.03041e-09  i
 0.0137486  2.94101e-09  i
 0.0139524  2.85436e-09  i
 0.0141592  2.77039e-09  i
 0.0143691  2.68906e-09  i
 0.0145821  2.6103e-09  i
 0.0147982  2.53407e-09  i
 0.0150176  2.46028e-09  i
 0.0152402  2.38885e-09  i
 0.0154661  2.31971e-09  i
 0.0156954  2.25274e-09  i
 0.015928  2.18786e-09  i
 0.0161641  2.12497e-09  i
 0.0164037  2.06396e-09  i
 0.0166469  2.00473e-09  i
 0.0168937  1.94719e-09  i
 0.0171441  1.89124e-09  i
 0.0173982  1.8368e-09  i
 0.0176561  1.78379e-09  i
 0.0179178  1.73215e-09  i
 0.0181834  1.6818e-09  i
 0.018453  1.6327e-09  i
 0.0187265  1.5848e-09  i
 0.0190041  1.53806e-09  i
 0.0192858  1.49246e-09  i
 0.0195717  1.44796e-09  i
 0.0198618  1.40454e-09  i
 0.0201562  1.3622e-09  i
 0.020455  1.32091e-09  i
 0.0207582  1.28068e-09  i
 0.0210659  1.24149e-09  i
 0.0213781  1.20333e-09  i
 0.021695  1.16622e-09  i
 0.0220166  1.13013e-09  i
 0.022343  1.09508e-09  i
 0.0226742  1.06105e-09  i
 0.0230103  1.02805e-09  i
 0.0233514  9.96063e-10  i
 0.0236975  9.65093e-10  i
 0.0240488  9.3513e-10  i
 0.0244053  9.06164e-10  i
 0.024767  8.78184e-10  i
