
# Curve 0 of 1, 1000 points
# Curve title: ""results/line_fullscan_TwoThree_E.dat""
# x y type
0.00103753 0.000144544  o
0.00113176 6.31585e-05  o
0.00121272 4.52477e-05  o
0.00127824 4.21065e-05  o
0.00133363 4.16766e-05  o
0.00138386 3.84535e-05  o
0.00143184 3.26865e-05  o
0.001479 2.68823e-05  o
0.00152609 2.24821e-05  o
0.00157359 1.96024e-05  o
0.00162182 1.7804e-05  o
0.00167095 1.65471e-05  o
0.00172109 1.53555e-05  o
0.00177237 1.39085e-05  o
0.00182502 1.21138e-05  o
0.00187944 1.01041e-05  o
0.00193612 8.12969e-06  o
0.00199559 6.41515e-06  o
0.00205831 5.07636e-06  o
0.0021246 4.12389e-06  o
0.00219454 3.51042e-06  o
0.00226802 3.1759e-06  o
0.00234476 3.07226e-06  o
0.00242434 3.17029e-06  o
0.00250633 3.45599e-06  o
0.00259032 3.92057e-06  o
0.00267601 4.54647e-06  o
0.00276323 5.29238e-06  o
0.00285197 6.08374e-06  o
0.00294233 6.81664e-06  o
0.00303452 7.37885e-06  o
0.00312878 7.68103e-06  o
0.00322533 7.68267e-06  o
0.00332434 7.39947e-06  o
0.00342587 6.89033e-06  o
0.00352984 6.23363e-06  o
0.00363605 5.50507e-06  o
0.00374416 4.76458e-06  o
0.00385373 4.05269e-06  o
0.00396423 3.39323e-06  o
0.00407511 2.79821e-06  o
0.00418582 2.27256e-06  o
0.00429586 1.81715e-06  o
0.00440477 1.4305e-06  o
0.00451222 1.10927e-06  o
0.00461796 8.48444e-07  o
0.00472184 6.41523e-07  o
0.00482382 4.80985e-07  o
0.00492395 3.58914e-07  o
0.00502236 2.67649e-07  o
0.00511921 2.00301e-07  o
0.00521474 1.51041e-07  o
0.0053092 1.15178e-07  o
0.00540284 8.90889e-08  o
0.00549593 7.00583e-08  o
0.00558873 5.60991e-08  o
0.00568148 4.57791e-08  o
0.00577442 3.80767e-08  o
0.00586773 3.22659e-08  o
0.00596162 2.78315e-08  o
0.00605624 2.44065e-08  o
0.00615175 2.17282e-08  o
0.00624826 1.96069e-08  o
0.00634588 1.79049e-08  o
0.00644472 1.65209e-08  o
0.00654484 1.538e-08  o
0.00664634 1.44261e-08  o
0.00674925 1.3617e-08  o
0.00685365 1.29207e-08  o
0.00695958 1.23127e-08  o
0.00706708 1.17743e-08  o
0.0071762 1.1291e-08  o
0.00728696 1.08518e-08  o
0.0073994 1.04481e-08  o
0.00751356 1.00733e-08  o
0.00762947 9.72243e-09  o
0.00774716 9.39165e-09  o
0.00786665 9.07805e-09  o
0.00798798 8.77948e-09  o
0.00811118 8.4943e-09  o
0.00823628 8.22131e-09  o
0.00836331 7.95958e-09  o
0.00849229 7.70842e-09  o
0.00862326 7.46726e-09  o
0.00875625 7.23559e-09  o
0.00889129 7.01299e-09  o
0.00902842 6.79903e-09  o
0.00916766 6.59326e-09  o
0.00930904 6.39524e-09  o
0.00945261 6.20453e-09  o
0.00959839 6.02065e-09  o
0.00974642 5.84313e-09  o
0.00989673 5.67154e-09  o
0.0100494 5.50542e-09  i
0.0102043 5.34437e-09  i
0.0103617 5.18803e-09  i
0.0105215 5.03606e-09  i
0.0106838 4.88821e-09  i
0.0108485 4.74425e-09  i
0.0110159 4.604e-09  i
0.0111857 4.46733e-09  i
0.0113583 4.33417e-09  i
0.0115334 4.20447e-09  i
0.0117113 4.07819e-09  i
0.0118919 3.95532e-09  i
0.0120753 3.83588e-09  i
0.0122615 3.71986e-09  i
0.0124506 3.60726e-09  i
0.0126426 3.49807e-09  i
0.0128376 3.39227e-09  i
0.0130356 3.28983e-09  i
0.0132366 3.19068e-09  i
0.0134408 3.09475e-09  i
0.0136481 3.00197e-09  i
0.0138585 2.91224e-09  i
0.0140723 2.82544e-09  i
0.0142893 2.74146e-09  i
0.0145097 2.66018e-09  i
0.0147334 2.58148e-09  i
0.0149607 2.50524e-09  i
0.0151914 2.43134e-09  i
0.0154257 2.35967e-09  i
0.0156636 2.29012e-09  i
0.0159051 2.22259e-09  i
0.0161504 2.157e-09  i
0.0163995 2.09326e-09  i
0.0166524 2.0313e-09  i
0.0169092 1.97106e-09  i
0.01717 1.91247e-09  i
0.0174348 1.85548e-09  i
0.0177037 1.80006e-09  i
0.0179767 1.74614e-09  i
0.018254 1.69371e-09  i
0.0185355 1.64272e-09  i
0.0188213 1.59313e-09  i
0.0191116 1.54492e-09  i
0.0194064 1.49806e-09  i
0.0197056 1.45251e-09  i
0.0200095 1.40825e-09  i
0.0203181 1.36525e-09  i
0.0206315 1.32347e-09  i
0.0209497 1.28289e-09  i
0.0212728 1.24348e-09  i
