
# Curve 0 of 1, 1000 points
# Curve title: ""results/line_fullscan_TwoTwo_E.dat""
# x y type
0.00120226 0.000218776  o
0.00138353 0.000102503  o
0.00162845 4.67434e-05  o
0.00187459 4.18228e-05  o
0.00210319 5.33508e-05  o
0.00231096 7.27565e-05  o
0.00249908 9.21988e-05  o
0.00266981 0.000104196  o
0.00282562 0.000105915  o
0.00296868 9.96194e-05  o
0.00310068 8.95436e-05  o
0.00322298 7.908e-05  o
0.00333676 6.99125e-05  o
0.00344328 6.23729e-05  o
0.00354394 5.60591e-05  o
0.00364023 5.0311e-05  o
0.00373359 4.45234e-05  o
0.00382528 3.83486e-05  o
0.00391627 3.17914e-05  o
0.00400719 2.51692e-05  o
0.00409834 1.89538e-05  o
0.00418978 1.35737e-05  o
0.00428138 9.27365e-06  o
0.00437292 6.08105e-06  o
0.00446414 3.8592e-06  o
0.00455481 2.39406e-06  o
0.00464475 1.46773e-06  o
0.00473384 8.99249e-07  o
0.00482205 5.56535e-07  o
0.00490938 3.51274e-07  o
0.00499593 2.27929e-07  o
0.0050818 1.52952e-07  o
0.00516714 1.06563e-07  o
0.00525212 7.72235e-08  o
0.00533692 5.82094e-08  o
0.00542171 4.55704e-08  o
0.00550666 3.69548e-08  o
0.00559196 3.09374e-08  o
0.00567775 2.66361e-08  o
0.00576418 2.34931e-08  o
0.00585138 2.11473e-08  o
0.00593945 1.93599e-08  o
0.0060285 1.79694e-08  o
0.00611862 1.68647e-08  o
0.00620988 1.59681e-08  o
0.00630234 1.52245e-08  o
0.00639606 1.45939e-08  o
0.00649108 1.40477e-08  o
0.00658745 1.35646e-08  o
0.0066852 1.31289e-08  o
0.00678437 1.27287e-08  o
0.00688499 1.23551e-08  o
0.00698709 1.20014e-08  o
0.00709068 1.16625e-08  o
0.0071958 1.13347e-08  o
0.00730248 1.10152e-08  o
0.00741073 1.07021e-08  o
0.00752059 1.03942e-08  o
0.00763207 1.00909e-08  o
0.0077452 9.79214e-09  o
0.00786001 9.49797e-09  o
0.00797653 9.20883e-09  o
0.00809476 8.92523e-09  o
0.00821476 8.64777e-09  o
0.00833652 8.37701e-09  o
0.0084601 8.11344e-09  o
0.0085855 7.85745e-09  o
0.00871277 7.60931e-09  o
0.00884192 7.36917e-09  o
0.00897299 7.13703e-09  o
0.009106 6.91284e-09  o
0.00924098 6.69642e-09  o
0.00937796 6.48756e-09  o
0.00951697 6.286e-09  o
0.00965804 6.09146e-09  o
0.0098012 5.90368e-09  o
0.00994649 5.72236e-09  o
0.0100939 5.54727e-09  i
0.0102436 5.37815e-09  i
0.0103954 5.21478e-09  i
