
# Curve 0 of 1, 100 points
# Curve title: ""InverseUt.dat""
# x y type
0.0001 1.25893e-08  i
0.000124301 2.28991e-08  i
0.000154507 1.72009e-08  i
0.000192054 8.12386e-09  i
0.000238726 2.05404e-09  i
0.000296738 3.02121e-10  i
0.000368849 4.87153e-11  i
0.000458483 1.61281e-11  i
0.000569899 1.32409e-11  i
0.00070839 2.22463e-11  i
0.000880537 5.33906e-11  i
0.00109452 1.25573e-10  i
0.0013605 2.14012e-10  i
0.00169111 2.24301e-10  i
0.00210207 1.44481e-10  i
0.00261289 6.59929e-11  i
0.00324785 2.68768e-11  i
0.00403711 1.23732e-11  i
0.00501817 7.63572e-12  i
0.00623764 6.68341e-12  i
0.00775345 7.80245e-12  i
0.00963762 1.05382e-11  i
0.0119797 1.39739e-11  i
0.0148908 1.59664e-11  i
0.0185095 1.47588e-11  i
0.0230075 1.11558e-11  i
0.0285985 7.38038e-12  i
0.0355482 4.70296e-12  i
0.0441868 3.16225e-12  i
0.0549247 2.38303e-12  i
0.068272 2.04352e-12  i
0.0848628 1.93797e-12  i
0.105485 1.91944e-12  i
0.131119 1.86386e-12  i
0.162982 1.69261e-12  i
0.202588 1.41258e-12  i
0.251815 1.09908e-12  i
0.312993 8.28099e-13  i
0.388993 6.3339e-13  i
0.483311 5.12694e-13  i
0.600082 4.50393e-13  i
0.743914 4.31482e-13  i
0.919301 4.45292e-13  i
1.12929 4.85004e-13  i
1.37305 5.47604e-13  i
1.64237 6.36311e-13  i
1.9181 7.65282e-13  i
2.16904 9.66052e-13  i
2.35629 1.29717e-12  i
2.44432 1.85988e-12  i
2.41449 2.81923e-12  i
2.27327 4.42002e-12  i
2.04931 6.97678e-12  i
1.7815 1.08245e-11  i
1.50586 1.62561e-11  i
1.2477 2.35022e-11  i
1.02033 3.27737e-11  i
0.827812 4.4306e-11  i
0.668661 5.83275e-11  i
0.538893 7.49414e-11  i
0.433852 9.40019e-11  i
0.349127 1.15122e-10  i
0.280898 1.37916e-10  i
0.225988 1.62451e-10  i
0.181809 1.89751e-10  i
0.146265 2.22155e-10  i
0.11767 2.63475e-10  i
0.0946655 3.18965e-10  i
0.0761583 3.95077e-10  i
0.0612692 4.98813e-10  i
0.049291 6.36494e-10  i
0.0396545 8.12295e-10  i
0.031902 1.0278e-09  i
0.0256651 1.28419e-09  i
0.0206476 1.58746e-09  i
0.0166109 1.95486e-09  i
0.0133635 2.41945e-09  i
0.0107509 3.03e-09  i
0.00864908 3.84374e-09  i
0.00695817 4.90819e-09  i
0.00559784 6.23085e-09  i
0.00450345 7.7468e-09  i
0.00362302 9.31158e-09  i
0.00291471 1.07518e-08  i
0.00234488 1.19767e-08  i
0.00188646 1.30977e-08  i
0.00151765 1.4479e-08  i
0.00122095 1.67067e-08  i
0.00098225 2.05362e-08  i
0.000790219 2.68339e-08  i
0.00063573 3.64399e-08  i
0.000511444 4.99289e-08  i
0.000411456 6.73195e-08  i
0.000331016 8.76389e-08  i
0.000266303 1.08673e-07  i
0.000214246 1.28642e-07  i
0.000172396 1.50146e-07  i
0.000138918 1.7324e-07  i
0.000113164 1.3825e-07  i
0.0001 1.25893e-08  i

