
# Curve 0 of 1, 1000 points
# Curve title: ""results/line_fullscan_TwoThree_M.dat""
# x y type
0.00115878 3.98107e-06  o
0.00118904 2.30921e-05  o
0.00124376 5.49162e-05  o
0.00130949 6.93538e-05  o
0.00137673 6.06126e-05  o
0.00144333 4.75973e-05  o
0.00151065 3.95005e-05  o
0.00158009 3.63763e-05  o
0.00165164 3.62719e-05  o
0.00172395 3.7281e-05  o
0.00179522 3.78932e-05  o
0.001864 3.72879e-05  o
0.00192963 3.54493e-05  o
0.00199236 3.28869e-05  o
0.00205307 3.01968e-05  o
0.00211301 2.77782e-05  o
0.00217343 2.57736e-05  o
0.00223537 2.41308e-05  o
0.00229955 2.26938e-05  o
0.00236632 2.12843e-05  o
0.00243568 1.97671e-05  o
0.00250744 1.80907e-05  o
0.00258124 1.62935e-05  o
0.00265669 1.44744e-05  o
0.00273343 1.27471e-05  o
0.00281121 1.12011e-05  o
0.0028899 9.88349e-06  o
0.00296951 8.80033e-06  o
0.00305018 7.92741e-06  o
0.00313212 7.22302e-06  o
0.00321561 6.63795e-06  o
0.0033009 6.12259e-06  o
0.00338826 5.63258e-06  o
0.00347783 5.13373e-06  o
0.00356971 4.60626e-06  o
0.00366384 4.04702e-06  o
0.0037601 3.46836e-06  o
0.00385821 2.89333e-06  o
0.00395786 2.34868e-06  o
0.00405863 1.8578e-06  o
0.0041601 1.43599e-06  o
0.00426182 1.08894e-06  o
0.00436336 8.14034e-07  o
0.00446437 6.03044e-07  o
0.00456454 4.45122e-07  o
0.00466363 3.29103e-07  o
0.0047615 2.44931e-07  o
0.0048581 1.84294e-07  o
0.00495343 1.40708e-07  o
0.00504759 1.09322e-07  o
0.00514071 8.66075e-08  o
0.00523296 7.00443e-08  o
0.00532456 5.78532e-08  o
0.00541572 4.87839e-08  o
0.00550666 4.19578e-08  o
0.00559762 3.67551e-08  o
0.0056888 3.27356e-08  o
0.00578039 2.95838e-08  o
0.00587258 2.70714e-08  o
0.00596552 2.50317e-08  o
0.00605936 2.3342e-08  o
0.00615422 2.19119e-08  o
0.0062502 2.06747e-08  o
0.0063474 1.95817e-08  o
0.00644589 1.85977e-08  o
0.00654575 1.76979e-08  o
0.00664702 1.68653e-08  o
0.00674977 1.60887e-08  o
0.00685404 1.53607e-08  o
0.00695987 1.46767e-08  o
0.0070673 1.40339e-08  o
0.00717635 1.34303e-08  o
0.00728707 1.28642e-08  o
0.00739949 1.23343e-08  o
0.00751362 1.18388e-08  o
0.00762951 1.13757e-08  o
0.00774719 1.09431e-08  o
0.00786667 1.05386e-08  o
0.007988 1.01598e-08  o
0.00811119 9.80422e-09  o
0.00823629 9.46949e-09  o
0.00836331 9.15328e-09  o
0.00849229 8.85342e-09  o
0.00862326 8.56791e-09  o
0.00875625 8.29496e-09  o
0.0088913 8.03302e-09  o
0.00902842 7.78073e-09  o
0.00916766 7.53695e-09  o
0.00930904 7.30074e-09  o
0.00945261 7.07135e-09  o
0.00959839 6.84819e-09  o
0.00974642 6.6308e-09  o
0.00989673 6.41887e-09  o
0.0100494 6.21218e-09  i
0.0102043 6.0106e-09  i
0.0103617 5.81406e-09  i
0.0105215 5.62256e-09  i
0.0106838 5.43612e-09  i
0.0108485 5.2548e-09  i
0.0110159 5.07865e-09  i
0.0111857 4.90775e-09  i
0.0113583 4.74215e-09  i
0.0115334 4.58188e-09  i
0.0117113 4.42698e-09  i
0.0118919 4.27742e-09  i
0.0120753 4.13318e-09  i
0.0122615 3.9942e-09  i
0.0124506 3.86039e-09  i
0.0126426 3.73163e-09  i
0.0128376 3.60779e-09  i
0.0130356 3.4887e-09  i
0.0132366 3.3742e-09  i
0.0134408 3.26409e-09  i
0.0136481 3.15818e-09  i
0.0138585 3.05628e-09  i
0.0140723 2.95818e-09  i
0.0142893 2.8637e-09  i
0.0145097 2.77265e-09  i
0.0147334 2.68485e-09  i
0.0149607 2.60014e-09  i
0.0151914 2.51835e-09  i
0.0154257 2.43934e-09  i
0.0156636 2.36298e-09  i
0.0159051 2.28915e-09  i
0.0161504 2.21773e-09  i
0.0163995 2.14863e-09  i
0.0166524 2.08175e-09  i
0.0169092 2.01701e-09  i
0.01717 1.95433e-09  i
0.0174348 1.89363e-09  i
